\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),9.775870427523802,1
Cell 33 rooted in Path (33),25.085833767010687,1
Cell 5 rooted in Path (5),2.927445956380113,1
Cell 34 rooted in Path (34),18.720887645366155,1
Cell 2 rooted in Path (2),6.584001381507961,1
Cell 31 rooted in Path (31),4.204193574786441,1
Cell 3 rooted in Path (3),9.802446286908948,1
Cell 32 rooted in Path (32),5.5263090229650675,1
Cell 1 rooted in Path (1),17.024821477620076,1
Cell 30 rooted in Path (30),11.891255144609591,1
Cell 8 rooted in Path (8),10.81477081567957,1
Cell 9 rooted in Path (9),18.448680666732347,1
Cell 6 rooted in Path (6),2.4439676068809493,1
Cell 7 rooted in Path (7),2.334439976949218,1
Cell 28 rooted in Path (28),6.893792300915974,1
Cell 29 rooted in Path (29),11.47193659526987,1
Cell 26 rooted in Path (26),2.0700168873135074,1
Cell 27 rooted in Path (27),9.685134767979198,1
Cell 24 rooted in Path (24),7.313110850255721,1
Cell 25 rooted in Path (25),11.53609639542927,1
Cell 22 rooted in Path (22),4.404456864262733,1
Cell 23 rooted in Path (23),6.319578291872233,1
Cell 20 rooted in Path (20),12.858211843607881,1
Cell 21 rooted in Path (21),12.812844013835605,1
Cell 19 rooted in Path (19),8.061012289390604,1
Cell 17 rooted in Path (17),25.580320197898917,1
Cell 18 rooted in Path (18),20.40916992411417,1
Cell 15 rooted in Path (15),2.179544517245227,1
Cell 59 rooted in Path (59),3.565819765583261,1
Cell 16 rooted in Path (16),6.3837380920316384,1
Cell 13 rooted in Path (13),6.976744071462515,1
Cell 57 rooted in Path (57),4.623512124126169,1
Cell 14 rooted in Path (14),8.344227349413444,1
Cell 58 rooted in Path (58),3.018181615924694,1
Cell 11 rooted in Path (11),10.02150154677239,1
Cell 55 rooted in Path (55),3.127709245856408,1
Cell 12 rooted in Path (12),26.343789415029903,1
Cell 56 rooted in Path (56),5.390205533648168,1
Cell 53 rooted in Path (53),23.52909528097251,1
Cell 10 rooted in Path (10),24.129885149401424,1
Cell 54 rooted in Path (54),3.1918690460158268,1
Cell 51 rooted in Path (51),5.7265723124413626,1
Cell 52 rooted in Path (52),10.176397006476396,1
Cell 50 rooted in Path (50),6.648161181667377,1
Cell 48 rooted in Path (48),3.656555425127857,1
Cell 49 rooted in Path (49),6.629369211280257,1
Cell 46 rooted in Path (46),4.468616664422157,1
Cell 47 rooted in Path (47),3.701923254900155,1
Cell 44 rooted in Path (44),11.736359684905574,1
Cell 45 rooted in Path (45),3.456292135651549,1
Cell 42 rooted in Path (42),4.842567383989599,1
Cell 43 rooted in Path (43),10.614507526203258,1
Cell 40 rooted in Path (40),15.37412313964633,1
Cell 41 rooted in Path (41),31.72621105968002,1
Cell 39 rooted in Path (39),12.948947503152493,1
Cell 37 rooted in Path (37),16.031288919236598,1
Cell 38 rooted in Path (38),2.9916057565395224,1
Cell 35 rooted in Path (35),12.412317434882995,1
Cell 36 rooted in Path (36),7.177007360938829,1
