\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),1.586538538,1
Cell 5 rooted in Path (5),7.68706157,1
Cell 2 rooted in Path (2),3.875610685,1
Cell 3 rooted in Path (3),5.771940142,1
Cell 1 rooted in Path (1),15.23801965,1
Cell 8 rooted in Path (8),2.663022867,1
Cell 6 rooted in Path (6),4.978670873,1
Cell 7 rooted in Path (7),5.881467772,1
,47.6823321,
