\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),25.83373520614561,1
Cell 11 rooted in Path (11),38.91878619861498,1
Cell 33 rooted in Path (33),10.304716606795239,1
Cell 5 rooted in Path (5),12.246413893789905,1
Cell 12 rooted in Path (12),21.31975071195113,1
Cell 34 rooted in Path (34),12.09151843408591,1
Cell 2 rooted in Path (2),11.981990804154172,1
Cell 31 rooted in Path (31),12.510836983425637,1
Cell 3 rooted in Path (3),29.108556022707937,1
Cell 10 rooted in Path (10),9.930765887227793,1
Cell 32 rooted in Path (32),11.562672254814464,1
Cell 1 rooted in Path (1),37.52472706127888,1
Cell 30 rooted in Path (30),61.89701913753789,1
Cell 8 rooted in Path (8),20.90043216261138,1
Cell 9 rooted in Path (9),39.602527837590465,1
Cell 6 rooted in Path (6),35.8818126123032,1
Cell 7 rooted in Path (7),39.31931277756761,1
Cell 28 rooted in Path (28),5.30725376310163,1
Cell 29 rooted in Path (29),9.09991267754638,1
Cell 26 rooted in Path (26),13.496585652811056,1
Cell 27 rooted in Path (27),37.37761549057291,1
Cell 24 rooted in Path (24),2.5534952368126596,1
Cell 25 rooted in Path (25),19.797371974296176,1
Cell 22 rooted in Path (22),12.265205864177029,1
Cell 23 rooted in Path (23),34.00427512546787,1
Cell 20 rooted in Path (20),9.27360010763751,1
Cell 42 rooted in Path (42),23.865462059765715,1
Cell 21 rooted in Path (21),38.21947678164339,1
Cell 43 rooted in Path (43),12.70331638390388,1
Cell 40 rooted in Path (40),20.243266383021098,1
Cell 41 rooted in Path (41),13.239946452173367,1
Cell 19 rooted in Path (19),20.726744732520263,1
Cell 17 rooted in Path (17),9.957341746612974,1
Cell 39 rooted in Path (39),16.29571200887232,1
Cell 18 rooted in Path (18),13.587321312355657,1
Cell 15 rooted in Path (15),16.01249694884949,1
Cell 37 rooted in Path (37),13.568529341968533,1
Cell 16 rooted in Path (16),45.41983580957642,1
Cell 38 rooted in Path (38),14.271062951331121,1
Cell 13 rooted in Path (13),3.5204519358109647,1
Cell 35 rooted in Path (35),58.961789292159686,1
Cell 14 rooted in Path (14),32.35357678749413,1
Cell 36 rooted in Path (36),8.106380119162889,1
