\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),9.9949256873872,1
Cell 11 rooted in Path (11),3.282604705560426,1
Cell 33 rooted in Path (33),17.617827457050954,1
Cell 5 rooted in Path (5),1.3221154481786357,1
Cell 12 rooted in Path (12),27.631545114825297,1
Cell 34 rooted in Path (34),2.9728137861524013,1
Cell 2 rooted in Path (2),3.720715225287261,1
Cell 31 rooted in Path (31),19.44221322511586,1
Cell 3 rooted in Path (3),28.039855582775974,1
Cell 10 rooted in Path (10),5.133566333010502,1
Cell 32 rooted in Path (32),11.773943625679808,1
Cell 1 rooted in Path (1),3.30139667594755,1
Cell 30 rooted in Path (30),30.50261516004403,1
Cell 8 rooted in Path (8),3.565819765583277,1
Cell 9 rooted in Path (9),10.021501546772386,1
Cell 6 rooted in Path (6),17.28924456725579,1
Cell 7 rooted in Path (7),2.3344399769492323,1
Cell 28 rooted in Path (28),19.140206194705883,1
Cell 29 rooted in Path (29),1.3862752483380478,1
Cell 26 rooted in Path (26),41.6757689172949,1
Cell 27 rooted in Path (27),3.127709245856409,1
Cell 24 rooted in Path (24),28.8895007628445,1
Cell 25 rooted in Path (25),7.63390985105281,1
Cell 22 rooted in Path (22),25.512936205348495,1
Cell 44 rooted in Path (44),23.453927399424025,1
Cell 23 rooted in Path (23),9.38312773756923,1
Cell 45 rooted in Path (45),11.67219988474616,1
Cell 20 rooted in Path (20),15.483650769578034,1
Cell 42 rooted in Path (42),2.489335436653244,1
Cell 21 rooted in Path (21),1.8055937976777852,1
Cell 43 rooted in Path (43),17.31582042664099,1
Cell 40 rooted in Path (40),2.7537585262889706,1
Cell 41 rooted in Path (41),12.355941523721627,1
Cell 19 rooted in Path (19),5.15235830339762,1
Cell 17 rooted in Path (17),15.01896439046599,1
Cell 39 rooted in Path (39),4.185401604399306,1
Cell 18 rooted in Path (18),1.4316430781103362,1
Cell 15 rooted in Path (15),31.915466267767265,1
Cell 37 rooted in Path (37),6.009787372464211,1
Cell 16 rooted in Path (16),19.158998165093013,1
Cell 38 rooted in Path (38),12.877003813995016,1
Cell 13 rooted in Path (13),15.529018599350325,1
Cell 35 rooted in Path (35),17.390988308189467,1
Cell 14 rooted in Path (14),24.383300157648105,1
Cell 36 rooted in Path (36),15.392915110033433,1
