\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),9.802446286908888,1
Cell 33 rooted in Path (33),29.901825291615097,1
Cell 5 rooted in Path (5),41.13591465663436,1
Cell 34 rooted in Path (34),8.079804259777724,1
Cell 2 rooted in Path (2),15.694922140443389,1
Cell 31 rooted in Path (31),8.143964059937133,1
Cell 3 rooted in Path (3),12.59378875397217,1
Cell 32 rooted in Path (32),22.094228010471173,1
Cell 1 rooted in Path (1),23.691774629674565,1
Cell 30 rooted in Path (30),10.833562786066688,1
Cell 8 rooted in Path (8),22.898505360767405,1
Cell 9 rooted in Path (9),12.975523362537675,1
Cell 6 rooted in Path (6),13.659265001513138,1
Cell 7 rooted in Path (7),18.65672784520675,1
Cell 28 rooted in Path (28),4.842567383989588,1
Cell 29 rooted in Path (29),4.623512124126174,1
Cell 26 rooted in Path (26),6.41031395141683,1
Cell 27 rooted in Path (27),6.584001381507953,1
Cell 24 rooted in Path (24),21.039759844319263,1
Cell 25 rooted in Path (25),9.88539805745549,1
Cell 22 rooted in Path (22),3.3013966759475397,1
Cell 23 rooted in Path (23),5.371413563261041,1
Cell 20 rooted in Path (20),6.9579521010753975,1
Cell 21 rooted in Path (21),34.44238564519474,1
Cell 19 rooted in Path (19),9.976133717000092,1
Cell 17 rooted in Path (17),8.079804259777713,1
Cell 18 rooted in Path (18),9.247024248252345,1
Cell 15 rooted in Path (15),11.872463174222483,1
Cell 16 rooted in Path (16),40.65243630713525,1
Cell 13 rooted in Path (13),7.7512213699825825,1
Cell 14 rooted in Path (14),5.152358303397613,1
Cell 11 rooted in Path (11),3.0369735863118117,1
Cell 12 rooted in Path (12),25.0404659372384,1
Cell 53 rooted in Path (53),5.133566333010498,1
Cell 10 rooted in Path (10),9.904190027842624,1
Cell 51 rooted in Path (51),9.311184048411752,1
Cell 52 rooted in Path (52),12.291781723562204,1
Cell 50 rooted in Path (50),13.405849993266466,1
Cell 48 rooted in Path (48),4.24956140455873,1
Cell 49 rooted in Path (49),4.030506144695297,1
Cell 46 rooted in Path (46),4.449824694035033,1
Cell 47 rooted in Path (47),3.7660830550595725,1
Cell 44 rooted in Path (44),5.964419542691918,1
Cell 45 rooted in Path (45),15.668346281058223,1
Cell 42 rooted in Path (42),12.703316383903882,1
Cell 43 rooted in Path (43),18.376736977574893,1
Cell 40 rooted in Path (40),5.681204482669076,1
Cell 41 rooted in Path (41),10.652091466977488,1
Cell 39 rooted in Path (39),21.848596891222552,1
Cell 37 rooted in Path (37),1.9604892573817905,1
Cell 38 rooted in Path (38),2.753758526288974,1
Cell 35 rooted in Path (35),3.4562921356515552,1
Cell 36 rooted in Path (36),5.771940142213664,1
