\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),33.13906216740323,1
Cell 11 rooted in Path (11),2.90865398599297,1
Cell 33 rooted in Path (33),2.5988630665849515,1
Cell 5 rooted in Path (5),2.024649057541217,1
Cell 12 rooted in Path (12),6.319578291872235,1
Cell 34 rooted in Path (34),15.366339250648265,1
Cell 2 rooted in Path (2),6.7842646709842755,1
Cell 31 rooted in Path (31),7.177007360938834,1
Cell 3 rooted in Path (3),9.51144733788806,1
Cell 10 rooted in Path (10),5.41678139303334,1
Cell 32 rooted in Path (32),4.823775413602477,1
Cell 1 rooted in Path (1),4.003930285310112,1
Cell 30 rooted in Path (30),8.125172089549999,1
Cell 8 rooted in Path (8),3.14650121624353,1
Cell 9 rooted in Path (9),7.441430450574558,1
Cell 6 rooted in Path (6),3.282604705560426,1
Cell 7 rooted in Path (7),3.0369735863118206,1
Cell 28 rooted in Path (28),13.832952431604266,1
Cell 29 rooted in Path (29),11.234089365019297,1
Cell 26 rooted in Path (26),4.687671924285581,1
Cell 48 rooted in Path (48),14.078583550852871,1
Cell 27 rooted in Path (27),15.411707080420566,1
Cell 24 rooted in Path (24),2.115384717085803,1
Cell 46 rooted in Path (46),2.9274459563800974,1
Cell 25 rooted in Path (25),19.823947833681355,1
Cell 47 rooted in Path (47),2.334439976949235,1
Cell 22 rooted in Path (22),25.48636034596331,1
Cell 44 rooted in Path (44),5.435573363420463,1
Cell 23 rooted in Path (23),7.19579933132594,1
Cell 45 rooted in Path (45),12.665732443129652,1
Cell 20 rooted in Path (20),4.404456864262745,1
Cell 42 rooted in Path (42),4.687671924285583,1
Cell 21 rooted in Path (21),7.550958080506266,1
Cell 43 rooted in Path (43),3.191869046015823,1
Cell 40 rooted in Path (40),4.404456864262739,1
Cell 41 rooted in Path (41),4.733039754057884,1
Cell 19 rooted in Path (19),2.5534952368126564,1
Cell 17 rooted in Path (17),6.474473751576239,1
Cell 39 rooted in Path (39),4.778407583830184,1
Cell 18 rooted in Path (18),16.824558188143783,1
Cell 15 rooted in Path (15),2.5988630665849595,1
Cell 37 rooted in Path (37),4.623512124126163,1
Cell 16 rooted in Path (16),33.724284257836054,1
Cell 38 rooted in Path (38),23.77472640022111,1
Cell 13 rooted in Path (13),19.030678564774178,1
Cell 35 rooted in Path (35),9.110920758935439,1
Cell 14 rooted in Path (14),9.866606087068371,1
Cell 36 rooted in Path (36),3.0823414160841134,1
