\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),9.711710627364369,1
Cell 33 rooted in Path (33),8.480330838730337,1
Cell 5 rooted in Path (5),15.948337148690062,1
Cell 34 rooted in Path (34),33.39247717564989,1
Cell 2 rooted in Path (2),13.851744401991365,1
Cell 31 rooted in Path (31),6.693529011439674,1
Cell 3 rooted in Path (3),21.99570846192853,1
Cell 32 rooted in Path (32),3.547027795196146,1
Cell 1 rooted in Path (1),21.338542682338254,1
Cell 30 rooted in Path (30),22.788977730835704,1
Cell 8 rooted in Path (8),11.362408965338144,1
Cell 9 rooted in Path (9),3.392132335492138,1
Cell 6 rooted in Path (6),6.055155202236511,1
Cell 7 rooted in Path (7),17.44736421935082,1
Cell 28 rooted in Path (28),4.185401604399311,1
Cell 29 rooted in Path (29),2.4893354366532447,1
Cell 26 rooted in Path (26),32.02821809008996,1
Cell 27 rooted in Path (27),6.584001381507958,1
Cell 24 rooted in Path (24),30.52919101942925,1
Cell 25 rooted in Path (25),27.786440574529294,1
Cell 22 rooted in Path (22),1.805593797677778,1
Cell 23 rooted in Path (23),2.48933543665324,1
Cell 20 rooted in Path (20),2.1341766874729218,1
Cell 21 rooted in Path (21),5.261885933329338,1
Cell 62 rooted in Path (62),14.580853870739139,1
Cell 60 rooted in Path (60),10.761619096909206,1
Cell 61 rooted in Path (61),3.2826047055604177,1
Cell 19 rooted in Path (19),21.41048637149571,1
Cell 17 rooted in Path (17),2.8179183264483982,1
Cell 18 rooted in Path (18),31.594667266970166,1
Cell 15 rooted in Path (15),3.8114508848318662,1
Cell 59 rooted in Path (59),5.5263090229650595,1
Cell 16 rooted in Path (16),2.3985997771086485,1
Cell 13 rooted in Path (13),7.02211190123481,1
Cell 57 rooted in Path (57),6.31957829187223,1
Cell 14 rooted in Path (14),4.185401604399315,1
Cell 58 rooted in Path (58),7.441430450574548,1
Cell 11 rooted in Path (11),6.584001381507942,1
Cell 55 rooted in Path (55),4.7784075838301785,1
Cell 56 rooted in Path (56),6.145890861781101,1
Cell 53 rooted in Path (53),5.2806779037164455,1
Cell 10 rooted in Path (10),2.115384717085803,1
Cell 54 rooted in Path (54),2.817918326448391,1
Cell 51 rooted in Path (51),13.341690193107048,1
Cell 52 rooted in Path (52),3.5470277951961444,1
Cell 50 rooted in Path (50),3.0823414160841116,1
Cell 48 rooted in Path (48),3.7395071956743924,1
Cell 49 rooted in Path (49),14.864068930761984,1
Cell 46 rooted in Path (46),5.152358303397618,1
Cell 47 rooted in Path (47),14.316430781103413,1
Cell 44 rooted in Path (44),17.171933048326036,1
Cell 45 rooted in Path (45),2.334439976949231,1
Cell 42 rooted in Path (42),9.885398057455495,1
Cell 43 rooted in Path (43),10.92429844561128,1
Cell 40 rooted in Path (40),5.106990473625324,1
Cell 41 rooted in Path (41),1.5411707080420556,1
Cell 39 rooted in Path (39),8.736970039367993,1
Cell 37 rooted in Path (37),3.8756106849912855,1
Cell 38 rooted in Path (38),19.44221322511585,1
Cell 35 rooted in Path (35),1.8055937976777776,1
Cell 36 rooted in Path (36),3.9851383149230024,1
