\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),5.197726133169921,1
Cell 33 rooted in Path (33),4.185401604399298,1
Cell 5 rooted in Path (5),1.5411707080420651,1
Cell 34 rooted in Path (34),1.8055937976777852,1
Cell 2 rooted in Path (2),16.212760238325792,1
Cell 31 rooted in Path (31),5.326045733488754,1
Cell 3 rooted in Path (3),24.99509810746607,1
Cell 32 rooted in Path (32),9.428495567341514,1
Cell 1 rooted in Path (1),26.64579644543986,1
Cell 30 rooted in Path (30),7.5055902507339685,1
Cell 71 rooted in Path (71),2.334439976949234,1
Cell 70 rooted in Path (70),4.4498246940350334,1
Cell 8 rooted in Path (8),3.410924305879252,1
Cell 9 rooted in Path (9),5.106990473625328,1
Cell 6 rooted in Path (6),7.067479731007084,1
Cell 7 rooted in Path (7),4.559352323966754,1
Cell 28 rooted in Path (28),4.29492923433103,1
Cell 29 rooted in Path (29),3.237236875788109,1
Cell 26 rooted in Path (26),2.289072147176944,1
Cell 27 rooted in Path (27),15.849817600147405,1
Cell 24 rooted in Path (24),20.63600907297565,1
Cell 68 rooted in Path (68),4.030506144695298,1
Cell 25 rooted in Path (25),3.7660830550595756,1
Cell 69 rooted in Path (69),3.191869046015825,1
Cell 22 rooted in Path (22),14.244487091945956,1
Cell 66 rooted in Path (66),7.770013340369693,1
Cell 23 rooted in Path (23),10.077877457933742,1
Cell 67 rooted in Path (67),14.161535321399404,1
Cell 20 rooted in Path (20),4.933303043534182,1
Cell 64 rooted in Path (64),7.048687760619991,1
Cell 21 rooted in Path (21),2.708390696516655,1
Cell 65 rooted in Path (65),11.052618045930123,1
Cell 62 rooted in Path (62),2.11538471708581,1
Cell 63 rooted in Path (63),2.2249123470175127,1
Cell 60 rooted in Path (60),2.5534952368126587,1
Cell 61 rooted in Path (61),5.216518103557036,1
Cell 19 rooted in Path (19),3.7660830550595756,1
Cell 17 rooted in Path (17),11.426568765497562,1
Cell 18 rooted in Path (18),22.88749727937835,1
Cell 15 rooted in Path (15),1.4316430781103362,1
Cell 59 rooted in Path (59),7.3960626208022555,1
Cell 16 rooted in Path (16),7.267743020483412,1
Cell 13 rooted in Path (13),18.73189572675522,1
Cell 57 rooted in Path (57),3.3921323354921373,1
Cell 14 rooted in Path (14),13.020891192309957,1
Cell 58 rooted in Path (58),6.693529011439666,1
Cell 11 rooted in Path (11),4.906727184149017,1
Cell 55 rooted in Path (55),5.088198503238199,1
Cell 12 rooted in Path (12),7.067479731007107,1
Cell 56 rooted in Path (56),2.9728137861523893,1
Cell 53 rooted in Path (53),5.042830673465907,1
Cell 10 rooted in Path (10),2.2249123470175176,1
Cell 54 rooted in Path (54),6.939160130688281,1
Cell 51 rooted in Path (51),4.869143243374772,1
Cell 52 rooted in Path (52),3.9397704851507074,1
Cell 50 rooted in Path (50),6.055155202236504,1
Cell 48 rooted in Path (48),4.623512124126167,1
Cell 49 rooted in Path (49),4.359089034490443,1
Cell 46 rooted in Path (46),8.635226298434347,1
Cell 47 rooted in Path (47),2.9728137861523987,1
Cell 44 rooted in Path (44),4.513984494194451,1
Cell 45 rooted in Path (45),6.145890861781101,1
Cell 42 rooted in Path (42),29.682770031751684,1
Cell 43 rooted in Path (43),7.577533939891434,1
Cell 40 rooted in Path (40),9.118704647933498,1
Cell 41 rooted in Path (41),3.1730770756287043,1
Cell 39 rooted in Path (39),12.593788753972168,1
Cell 37 rooted in Path (37),4.86914324337477,1
Cell 38 rooted in Path (38),12.329365664336452,1
Cell 35 rooted in Path (35),2.753758526288972,1
Cell 36 rooted in Path (36),6.410313951416824,1
