\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),4.487408634809269,1
Cell 33 rooted in Path (33),13.670273082902202,1
Cell 5 rooted in Path (5),4.5327764645815645,1
Cell 34 rooted in Path (34),5.197726133169914,1
Cell 2 rooted in Path (2),2.024649057541214,1
Cell 31 rooted in Path (31),8.162756030324259,1
Cell 3 rooted in Path (3),1.9604892573818022,1
Cell 32 rooted in Path (32),29.017820363163334,1
Cell 1 rooted in Path (1),26.79290801614581,1
Cell 30 rooted in Path (30),10.387668377341768,1
Cell 8 rooted in Path (8),8.151747948935185,1
Cell 9 rooted in Path (9),16.424031609191154,1
Cell 6 rooted in Path (6),2.289072147176937,1
Cell 7 rooted in Path (7),19.442213225115857,1
Cell 28 rooted in Path (28),3.036973586311819,1
Cell 29 rooted in Path (29),5.042830673465908,1
Cell 26 rooted in Path (26),5.654628623283883,1
Cell 27 rooted in Path (27),26.237485977489182,1
Cell 24 rooted in Path (24),2.753758526288974,1
Cell 25 rooted in Path (25),11.335833105952952,1
Cell 22 rooted in Path (22),1.8697535978372044,1
Cell 23 rooted in Path (23),29.35741133434756,1
Cell 20 rooted in Path (20),9.027968988388894,1
Cell 21 rooted in Path (21),3.939770485150699,1
Cell 19 rooted in Path (19),8.434963008958052,1
Cell 17 rooted in Path (17),4.5139844941944425,1
Cell 18 rooted in Path (18),2.4893354366532305,1
Cell 15 rooted in Path (15),4.030506144695295,1
Cell 16 rooted in Path (16),3.9209785147635903,1
Cell 13 rooted in Path (13),27.42027374395991,1
Cell 57 rooted in Path (57),3.08234141608411,1
Cell 14 rooted in Path (14),11.06040193492817,1
Cell 58 rooted in Path (58),5.307253763101629,1
Cell 11 rooted in Path (11),2.90865398599297,1
Cell 55 rooted in Path (55),15.566602540124567,1
Cell 12 rooted in Path (12),13.058475133084201,1
Cell 56 rooted in Path (56),3.766083055059575,1
Cell 53 rooted in Path (53),3.830242855218987,1
Cell 10 rooted in Path (10),4.204193574786433,1
Cell 54 rooted in Path (54),3.2826047055604195,1
Cell 51 rooted in Path (51),16.53355923912287,1
Cell 52 rooted in Path (52),2.024649057541209,1
Cell 50 rooted in Path (50),14.327438862492478,1
Cell 48 rooted in Path (48),3.6753473955149807,1
Cell 49 rooted in Path (49),8.763545898753183,1
Cell 46 rooted in Path (46),9.711710627364365,1
Cell 47 rooted in Path (47),3.0181816159246964,1
Cell 44 rooted in Path (44),6.319578291872233,1
Cell 45 rooted in Path (45),6.984527960460573,1
Cell 42 rooted in Path (42),13.130418822241674,1
Cell 43 rooted in Path (43),16.74160641759724,1
Cell 40 rooted in Path (40),35.15592733594637,1
Cell 41 rooted in Path (41),9.730502597751475,1
Cell 39 rooted in Path (39),8.846497669299712,1
Cell 37 rooted in Path (37),16.359871809031752,1
Cell 38 rooted in Path (38),8.699386098593765,1
Cell 35 rooted in Path (35),3.8756106849912926,1
Cell 36 rooted in Path (36),6.383738092031656,1
