\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),17.11555713716467,1
Cell 33 rooted in Path (33),14.754541300830276,1
Cell 5 rooted in Path (5),5.6358366528967725,1
Cell 34 rooted in Path (34),13.568529341968544,1
Cell 2 rooted in Path (2),16.650870758052648,1
Cell 31 rooted in Path (31),58.46596735705546,1
Cell 3 rooted in Path (3),19.60489257381795,1
Cell 32 rooted in Path (32),4.185401604399318,1
Cell 1 rooted in Path (1),40.99981116731753,1
Cell 30 rooted in Path (30),10.833562786066686,1
Cell 8 rooted in Path (8),14.735749330443163,1
Cell 9 rooted in Path (9),12.55620481319794,1
Cell 6 rooted in Path (6),21.912756691381993,1
Cell 7 rooted in Path (7),32.05156975708414,1
Cell 28 rooted in Path (28),51.459423233816736,1
Cell 29 rooted in Path (29),22.623074189742617,1
Cell 26 rooted in Path (26),2.908653985992979,1
Cell 27 rooted in Path (27),6.519841581348535,1
Cell 24 rooted in Path (24),49.50671786543311,1
Cell 25 rooted in Path (25),41.76650457683949,1
Cell 22 rooted in Path (22),24.949730277693824,1
Cell 23 rooted in Path (23),8.261275578866908,1
Cell 20 rooted in Path (20),17.153141077938926,1
Cell 21 rooted in Path (21),38.929794280004074,1
Cell 19 rooted in Path (19),32.86363099637851,1
Cell 17 rooted in Path (17),33.83058769537675,1
Cell 18 rooted in Path (18),24.228404697944125,1
Cell 15 rooted in Path (15),18.53941632627695,1
Cell 16 rooted in Path (16),27.155850654324244,1
Cell 13 rooted in Path (13),37.62324660982156,1
Cell 14 rooted in Path (14),11.033826075543002,1
Cell 11 rooted in Path (11),18.894575075457276,1
Cell 12 rooted in Path (12),8.170539919322302,1
Cell 10 rooted in Path (10),17.37998022680042,1
Cell 48 rooted in Path (48),8.061012289390598,1
Cell 49 rooted in Path (49),9.930765887227796,1
Cell 46 rooted in Path (46),15.857601489145482,1
Cell 47 rooted in Path (47),11.872463174222482,1
Cell 44 rooted in Path (44),21.86738886160971,1
Cell 45 rooted in Path (45),4.204193574786435,1
Cell 42 rooted in Path (42),13.36826605249222,1
Cell 43 rooted in Path (43),17.444140026959836,1
Cell 40 rooted in Path (40),13.541953482583363,1
Cell 41 rooted in Path (41),49.26108674618437,1
Cell 39 rooted in Path (39),38.34457218957121,1
Cell 37 rooted in Path (37),6.073947172623625,1
Cell 38 rooted in Path (38),37.30567180141542,1
Cell 35 rooted in Path (35),19.16678205409107,1
Cell 36 rooted in Path (36),8.079804259777724,1
