\,Branch length (µm) [Single value],No. of compartments
Cell 56 rooted in Path (56),5.507517053,1
Cell 62 rooted in Path (62),6.803056641,1
Cell 63 rooted in Path (63),2.379807807,1
Cell 60 rooted in Path (60),5.771940142,1
Cell 61 rooted in Path (61),5.307253763,1
Cell 59 rooted in Path (59),2.863286156,1
Cell 57 rooted in Path (57),2.379807807,1
Cell 58 rooted in Path (58),7.048687761,1
,38.06135713,
