\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),11.298249165178731,1
Cell 11 rooted in Path (11),6.429105921803934,1
Cell 33 rooted in Path (33),36.46703470273597,1
Cell 5 rooted in Path (5),3.4109243058792424,1
Cell 12 rooted in Path (12),8.189331889709432,1
Cell 34 rooted in Path (34),2.753758526288974,1
Cell 2 rooted in Path (2),27.45007379573611,1
Cell 31 rooted in Path (31),3.8302428552189998,1
Cell 3 rooted in Path (3),14.180327291786526,1
Cell 10 rooted in Path (10),5.926835601917683,1
Cell 32 rooted in Path (32),8.918441358457187,1
Cell 1 rooted in Path (1),34.52533741574132,1
Cell 30 rooted in Path (30),14.86406893076199,1
Cell 8 rooted in Path (8),14.599645841126252,1
Cell 9 rooted in Path (9),44.33879178403926,1
Cell 6 rooted in Path (6),30.102088581091422,1
Cell 7 rooted in Path (7),4.513984494194456,1
Cell 28 rooted in Path (28),6.75768881159909,1
Cell 29 rooted in Path (29),8.672810239208586,1
Cell 26 rooted in Path (26),3.4109243058792544,1
Cell 27 rooted in Path (27),7.086271701394226,1
Cell 24 rooted in Path (24),12.657948554131588,1
Cell 25 rooted in Path (25),9.484871478502896,1
Cell 22 rooted in Path (22),17.134349107551806,1
Cell 23 rooted in Path (23),7.177007360938818,1
Cell 20 rooted in Path (20),8.298859519641141,1
Cell 21 rooted in Path (21),1.5411707080420503,1
Cell 40 rooted in Path (40),5.526309022965052,1
Cell 41 rooted in Path (41),4.668879953898464,1
Cell 19 rooted in Path (19),16.6430868690546,1
Cell 17 rooted in Path (17),3.2372368757881307,1
Cell 39 rooted in Path (39),10.433036207114071,1
Cell 18 rooted in Path (18),2.7725504966760957,1
Cell 15 rooted in Path (15),7.879540970301396,1
Cell 37 rooted in Path (37),5.326045733488744,1
Cell 16 rooted in Path (16),3.7207152252872824,1
Cell 38 rooted in Path (38),17.436356137961766,1
Cell 13 rooted in Path (13),4.733039754057886,1
Cell 35 rooted in Path (35),39.02052993954865,1
Cell 14 rooted in Path (14),4.0305061446953,1
Cell 36 rooted in Path (36),3.939770485150702,1
