\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),19.933475463613078,1
Cell 11 rooted in Path (11),39.028313828546686,1
Cell 33 rooted in Path (33),4.3402970641033205,1
Cell 5 rooted in Path (5),20.262058353408236,1
Cell 12 rooted in Path (12),20.32621815356762,1
Cell 34 rooted in Path (34),8.37080320879861,1
Cell 2 rooted in Path (2),22.89850536076741,1
Cell 31 rooted in Path (31),23.763718318832055,1
Cell 3 rooted in Path (3),45.967473959234965,1
Cell 10 rooted in Path (10),22.577706359970342,1
Cell 32 rooted in Path (32),1.650698337973775,1
Cell 1 rooted in Path (1),60.706447482069095,1
Cell 30 rooted in Path (30),3.8756106849912904,1
Cell 8 rooted in Path (8),25.04046593723845,1
Cell 9 rooted in Path (9),22.404018929879193,1
Cell 6 rooted in Path (6),21.074119592702516,1
Cell 7 rooted in Path (7),46.2351212412617,1
Cell 28 rooted in Path (28),14.799909130602565,1
Cell 29 rooted in Path (29),18.603576126436398,1
Cell 26 rooted in Path (26),34.39701781542243,1
Cell 27 rooted in Path (27),14.690381500670858,1
Cell 24 rooted in Path (24),18.520624355889847,1
Cell 46 rooted in Path (46),4.313721204718161,1
Cell 25 rooted in Path (25),21.93933255076715,1
Cell 47 rooted in Path (47),12.601572642970227,1
Cell 22 rooted in Path (22),13.149210792628791,1
Cell 44 rooted in Path (44),14.471326240807425,1
Cell 23 rooted in Path (23),14.735749330443157,1
Cell 45 rooted in Path (45),13.987847891308277,1
Cell 20 rooted in Path (20),13.322898222719928,1
Cell 42 rooted in Path (42),18.55820829666411,1
Cell 21 rooted in Path (21),54.715452079992026,1
Cell 43 rooted in Path (43),13.168002763015924,1
Cell 40 rooted in Path (40),8.525698668502624,1
Cell 41 rooted in Path (41),44.554622851511745,1
Cell 19 rooted in Path (19),32.52726421758523,1
Cell 17 rooted in Path (17),12.839419873220779,1
Cell 39 rooted in Path (39),11.626832054973852,1
Cell 18 rooted in Path (18),20.74553670290738,1
Cell 15 rooted in Path (15),26.188893955325913,1
Cell 37 rooted in Path (37),15.200435709555183,1
Cell 16 rooted in Path (16),42.34850247488134,1
Cell 38 rooted in Path (38),17.28924456725582,1
Cell 13 rooted in Path (13),13.851744401991377,1
Cell 35 rooted in Path (35),52.69858691144879,1
Cell 14 rooted in Path (14),24.43967606880949,1
Cell 36 rooted in Path (36),15.683914059054352,1
