\,Branch length (µm) [Single value],No. of compartments
Cell 4 rooted in Path (4),9.639766938206892,1
Cell 11 rooted in Path (11),5.04283067346591,1
Cell 33 rooted in Path (33),16.779190358371498,1
Cell 5 rooted in Path (5),11.554888365816394,1
Cell 12 rooted in Path (12),6.538633551735657,1
Cell 34 rooted in Path (34),3.9851383149230024,1
Cell 2 rooted in Path (2),8.744753928366054,1
Cell 31 rooted in Path (31),2.2249123470175176,1
Cell 3 rooted in Path (3),29.82209771345957,1
Cell 10 rooted in Path (10),29.8376654914557,1
Cell 32 rooted in Path (32),4.294929234331027,1
Cell 1 rooted in Path (1),17.45514810834888,1
Cell 30 rooted in Path (30),5.836099942373083,1
Cell 8 rooted in Path (8),4.404456864262739,1
Cell 9 rooted in Path (9),8.718178068980883,1
Cell 6 rooted in Path (6),3.2372368757881116,1
Cell 7 rooted in Path (7),3.3013966759475486,1
Cell 28 rooted in Path (28),3.8756106849912895,1
Cell 29 rooted in Path (29),11.88347125561153,1
Cell 26 rooted in Path (26),10.021501546772392,1
Cell 27 rooted in Path (27),16.51476726873577,1
Cell 24 rooted in Path (24),16.805766217756656,1
Cell 25 rooted in Path (25),14.289854921718238,1
Cell 22 rooted in Path (22),23.69955851867265,1
Cell 44 rooted in Path (44),2.598863066584959,1
Cell 23 rooted in Path (23),8.672810239208586,1
Cell 20 rooted in Path (20),7.596325910278564,1
Cell 42 rooted in Path (42),6.629369211280254,1
Cell 21 rooted in Path (21),2.1795445172452244,1
Cell 43 rooted in Path (43),18.063721865775875,1
Cell 40 rooted in Path (40),6.429105921803947,1
Cell 41 rooted in Path (41),12.548420924199878,1
Cell 19 rooted in Path (19),6.58400138150796,1
Cell 17 rooted in Path (17),6.4103139514168275,1
Cell 39 rooted in Path (39),6.77648078198621,1
Cell 18 rooted in Path (18),3.2372368757881285,1
Cell 15 rooted in Path (15),4.423248834649853,1
Cell 37 rooted in Path (37),4.340297064103324,1
Cell 16 rooted in Path (16),3.082341416084105,1
Cell 38 rooted in Path (38),2.508127407040363,1
Cell 13 rooted in Path (13),12.091518434085904,1
Cell 35 rooted in Path (35),11.845887314837292,1
Cell 14 rooted in Path (14),15.8763934595326,1
Cell 36 rooted in Path (36),38.98617019116537,1
