\,Branch length (µm) [Single value],No. of compartments
Cell 66 rooted in Path (66),2.024649058,1
Cell 67 rooted in Path (67),3.920978515,1
Cell 64 rooted in Path (64),5.416781393,1
Cell 65 rooted in Path (65),5.088198503,1
Cell 63 rooted in Path (63),4.604720154,1
Cell 68 rooted in Path (68),5.726572312,1
,26.78189993,
